,CRI_YM,TAG,평일휴일,요일,시간대,성별,연령대, 건수합계 ,Unnamed: 8,Unnamed: 9,Unnamed: 10
16469,202105,1,1,4,0,0,1,713,,,
16470,202005,0,1,4,0,0,1,408,,,
16471,201905,0,1,4,1,0,0,143,,,
16472,201905,2,1,5,1,1,4,11,,,
16473,201905,1,0,2,2,1,4,56,,,
16474,202105,1,0,2,0,0,1,324,,,
16475,201905,0,1,5,4,1,2,969,,,
16476,202105,0,1,5,4,1,4,35,,,
16477,202105,2,0,2,5,0,2,359,,,
16478,201905,1,1,2,5,1,2,116,,,
16479,202105,1,1,5,2,1,2,1116,,,
16480,202005,0,1,4,2,1,1,613,,,
16481,202105,0,1,4,1,1,3,309,,,
16482,201905,2,0,0,2,1,3,110,,,
16483,202105,1,0,1,3,0,3,300,,,
16484,201905,3,0,1,5,0,4,323,,,
16485,202105,2,0,2,2,1,0,63,,,
16486,202005,0,0,2,3,0,1,9262,,,
16487,202005,3,0,0,4,0,3,2547,,,
16488,202005,1,0,2,0,0,1,711,,,
16489,202105,0,1,5,5,0,4,21,,,
16490,202005,0,1,5,5,1,3,1304,,,
16491,201905,0,1,5,1,0,3,19,,,
16492,202105,1,0,1,2,0,2,4405,,,
16493,202105,0,0,3,2,0,1,14459,,,
16494,201905,0,1,5,2,1,4,121,,,
16495,201905,0,1,3,2,0,4,35,,,
16496,202105,2,1,4,3,1,3,208,,,
16497,201905,2,0,1,4,1,2,184,,,
16498,202005,0,0,1,4,1,4,76,,,
16499,202005,3,0,2,3,1,2,4325,,,
16500,201905,1,0,3,1,1,1,211,,,
16501,202105,0,0,0,4,0,0,12,,,
16502,201905,1,0,0,3,1,3,445,,,
16503,202105,0,0,6,0,0,1,376,,,
16504,202005,1,0,3,3,1,2,1249,,,
16505,201905,1,1,3,2,1,0,393,,,
16506,202005,0,0,0,3,0,2,725,,,
16507,201905,3,0,0,2,0,3,2722,,,
16508,202105,0,1,5,4,1,4,381,,,
16509,202105,0,1,4,2,1,0,10,,,
16510,201905,1,0,3,5,1,2,570,,,
16511,201905,0,0,1,4,0,1,170,,,
16512,202005,0,1,6,0,0,4,7,,,
16513,201905,2,0,3,5,1,3,41,,,
16514,201905,0,1,5,2,0,3,29,,,
16515,202105,0,1,4,1,1,1,266,,,
16516,202005,0,0,0,2,1,1,944,,,
16517,202105,0,0,2,0,0,0,9,,,
16518,202005,0,1,5,3,1,3,459,,,
16519,202105,3,1,4,1,1,4,684,,,
16520,202105,0,0,1,1,1,4,456,,,
16521,201905,0,0,3,4,1,0,107,,,
16522,202105,0,1,5,5,1,3,233,,,
16523,202005,0,0,1,4,0,1,500,,,
16524,201905,0,1,5,2,1,3,132,,,
16525,202005,0,1,0,1,1,1,119,,,
16526,201905,0,1,5,3,0,2,84,,,
16527,202105,0,1,2,0,0,1,141,,,
16528,201905,3,0,3,0,1,2,223,,,
16529,202105,0,1,5,5,0,1,6300,,,
16530,202105,0,0,3,4,0,3,169,,,
16531,202105,0,1,5,5,0,0,1036,,,
16532,202105,0,0,6,3,0,2,845,,,
16533,202105,0,0,2,0,0,2,120,,,
16534,202005,1,1,6,4,0,1,289,,,
16535,202005,2,0,6,3,0,2,499,,,
16536,201905,0,1,3,5,1,4,11,,,
16537,202005,2,0,0,4,0,1,488,,,
16538,202005,0,1,0,4,0,3,569,,,
16539,202005,0,1,5,0,1,2,575,,,
16540,201905,0,0,0,2,1,2,1339,,,
16541,202005,0,0,6,4,1,1,1863,,,
16542,202005,0,0,0,4,0,2,1394,,,
16543,202105,0,0,6,5,1,2,619,,,
16544,202005,0,1,6,0,0,0,8,,,
16545,201905,0,0,0,4,1,2,1718,,,
16546,202105,1,1,2,0,1,0,49,,,
16547,202105,1,1,5,3,0,0,397,,,
16548,202005,0,0,1,5,1,3,547,,,
16549,202105,0,1,5,1,1,4,959,,,
16550,201905,0,1,2,0,1,4,14,,,
16551,202005,1,1,5,3,1,1,697,,,
16552,202105,1,1,4,0,1,0,652,,,
16553,201905,0,1,2,2,0,1,251,,,
16554,202005,0,0,6,0,0,3,10,,,
16555,201905,2,0,0,0,1,2,26,,,
16556,201905,0,1,4,4,1,2,480,,,
16557,202105,1,0,3,2,1,4,1278,,,
16558,202005,0,1,0,5,0,3,96,,,
16559,202105,0,0,1,0,0,1,361,,,
16560,202005,0,1,0,1,0,3,13,,,
16561,201905,1,0,0,5,0,2,377,,,
16562,202105,0,1,2,2,0,2,70,,,
16563,202005,0,1,0,2,1,4,44,,,
16564,202105,0,1,2,4,0,2,1355,,,
16565,202005,3,0,0,4,1,3,1307,,,
16566,202005,0,0,3,0,1,1,17,,,
16567,202005,2,0,0,4,1,3,110,,,
16568,202005,1,0,3,3,0,4,46,,,
16569,202005,1,0,0,4,1,2,444,,,
16570,201905,0,1,4,3,0,2,50,,,
16571,201905,3,1,4,4,1,4,285,,,
16572,202005,0,0,0,0,1,4,4,,,
16573,202005,0,0,0,0,1,3,20,,,
16574,202105,0,0,0,2,1,4,56,,,
16575,202005,1,1,6,3,1,2,1337,,,
16576,202005,0,0,2,1,1,2,505,,,
16577,201905,1,0,0,4,1,2,3293,,,
16578,201905,3,1,3,5,1,4,34,,,
16579,202005,3,0,3,4,1,4,713,,,
16580,202105,1,0,1,3,0,4,76,,,
16581,202005,0,0,6,2,1,2,4949,,,
16582,201905,0,0,3,1,0,0,132,,,
16583,202005,0,0,3,1,1,3,1056,,,
16584,202105,0,1,5,3,0,1,719,,,
16585,201905,1,1,3,3,0,2,1940,,,
16586,201905,0,1,2,4,1,3,45,,,
16587,201905,3,0,1,4,0,1,5207,,,
16588,202105,2,1,4,2,1,1,307,,,
16589,201905,1,1,5,4,0,4,15,,,
16590,201905,1,0,3,5,1,0,332,,,
16591,201905,0,0,2,3,1,3,569,,,
16592,202105,1,0,0,4,0,0,4886,,,
16593,202105,3,0,3,1,0,4,1347,,,
16594,202005,3,0,1,4,0,2,7498,,,
16595,202005,0,1,6,4,0,3,282,,,
16596,202105,1,1,5,1,0,2,515,,,
16597,202105,0,1,2,5,0,4,22,,,
16598,202105,1,0,6,3,0,3,4473,,,
16599,201905,3,1,3,0,1,0,38,,,
16600,202105,3,1,5,2,0,4,1583,,,
16601,201905,0,0,1,1,0,0,1030,,,
16602,202105,3,1,4,0,0,4,189,,,
16603,202005,0,1,5,3,0,3,89,,,
16604,202105,0,1,5,2,0,1,2120,,,
16605,201905,0,0,2,3,1,3,62,,,
16606,202005,1,1,5,3,0,1,3082,,,
16607,202105,1,1,5,5,1,3,1884,,,
16608,202105,0,0,3,3,1,2,432,,,
16609,202005,1,1,6,2,0,1,191,,,
16610,202105,1,1,2,4,0,2,6798,,,
16611,202005,1,0,3,2,1,2,830,,,
16612,202105,1,1,2,5,1,3,108,,,
16613,202105,0,0,1,1,0,0,218,,,
16614,202005,1,1,0,0,1,1,47,,,
16615,202005,0,0,3,5,0,2,2070,,,
16616,202105,0,1,2,3,0,0,336,,,
16617,202005,0,1,5,2,1,3,168,,,
16618,202105,3,1,5,1,0,1,3279,,,
16619,202005,0,1,5,3,1,0,79,,,
16620,202005,1,1,0,4,0,4,171,,,
16621,201905,1,1,4,4,1,1,907,,,
16622,202005,2,0,1,3,1,1,306,,,
16623,202005,0,1,6,1,0,2,50,,,
16624,202005,0,0,0,4,1,0,490,,,
16625,202005,0,1,0,0,0,4,4,,,
16626,202105,2,1,5,2,1,1,272,,,
16627,202005,2,0,6,1,0,1,301,,,
16628,202105,0,0,0,1,0,3,98,,,
16629,202105,0,1,4,5,0,2,1723,,,
16630,201905,0,0,1,4,1,1,453,,,
16631,202105,0,1,4,4,0,0,1775,,,
16632,201905,2,0,2,4,0,1,384,,,
16633,202005,0,1,5,4,1,0,165,,,
16634,201905,3,1,5,0,0,2,277,,,
16635,202105,2,0,1,5,0,2,625,,,
16636,201905,0,0,2,3,0,1,1456,,,
16637,202005,1,0,1,5,1,3,380,,,
16638,201905,2,1,2,3,1,4,8,,,
16639,202105,1,1,2,1,1,0,325,,,
16640,202005,0,1,5,4,0,1,43,,,
16641,201905,0,0,0,1,1,3,87,,,
16642,201905,0,1,2,4,0,3,17,,,
16643,201905,3,0,3,0,0,0,214,,,
16644,202105,0,1,5,5,1,1,3452,,,
16645,201905,0,0,1,5,0,0,515,,,
16646,201905,0,1,5,5,0,4,5,,,
16647,202005,1,0,2,3,1,2,5160,,,
16648,202105,0,0,3,5,0,4,125,,,
16649,202005,3,1,4,1,1,2,1507,,,
16650,201905,3,1,5,1,1,3,366,,,
16651,201905,1,0,1,4,1,1,567,,,
16652,201905,1,0,3,2,0,2,2169,,,
16653,202105,0,0,3,2,0,2,1604,,,
16654,202105,1,0,0,1,1,3,1183,,,
16655,202105,0,1,4,2,0,4,112,,,
16656,202005,0,1,6,1,0,1,696,,,
16657,202105,1,1,4,3,1,3,335,,,
16658,202105,0,0,1,3,0,1,831,,,
16659,202105,0,0,1,2,1,4,873,,,
16660,202005,0,0,6,2,0,0,2160,,,
16661,201905,0,0,6,3,0,2,1982,,,
16662,201905,0,1,5,5,0,2,91,,,
16663,201905,2,0,3,0,1,1,27,,,
16664,202105,2,1,5,2,1,2,288,,,
16665,202005,1,0,6,5,0,4,37,,,
16666,202105,3,1,2,0,1,1,218,,,
16667,202005,1,0,1,2,0,2,11094,,,
16668,202105,1,0,0,1,0,1,405,,,
16669,202105,2,0,1,3,0,4,93,,,
16670,202105,0,0,1,4,1,4,1114,,,
16671,201905,1,0,2,4,0,3,2555,,,
16672,202005,0,0,0,2,1,3,562,,,
16673,202005,1,1,5,1,0,3,107,,,
16674,202005,1,0,6,5,1,4,54,,,
16675,202005,2,0,3,5,1,1,320,,,
16676,202005,0,0,3,3,0,3,65,,,
16677,202005,1,0,6,3,0,3,175,,,
16678,202005,0,0,0,3,1,3,549,,,
16679,201905,0,0,3,5,0,3,1178,,,
16680,202105,2,0,1,0,1,2,40,,,
16681,202105,1,1,5,5,1,3,210,,,
16682,202105,0,0,0,2,0,4,17,,,
16683,202105,1,0,2,3,1,3,138,,,
16684,201905,0,0,1,3,1,2,226,,,
16685,201905,1,0,2,4,1,4,98,,,
16686,201905,0,0,3,0,0,4,4,,,
16687,202005,0,1,5,0,0,2,306,,,
16688,201905,3,1,4,0,1,0,146,,,
16689,201905,1,1,5,4,1,4,327,,,
16690,201905,0,0,2,2,1,0,102,,,
16691,202105,0,0,1,5,0,3,75,,,
16692,202105,0,1,4,3,1,3,176,,,
16693,201905,0,1,4,5,0,3,22,,,
16694,202105,0,0,6,4,0,3,211,,,
16695,202105,0,1,4,2,1,0,390,,,
16696,202005,0,1,0,5,0,1,582,,,
16697,202005,0,1,4,1,1,0,179,,,
16698,202105,0,0,1,5,0,1,7244,,,
16699,202105,3,0,1,4,0,2,11600,,,
16700,201905,0,0,1,4,0,3,107,,,
16701,202105,1,0,1,4,1,3,228,,,
16702,202005,1,0,0,4,1,2,3569,,,
16703,202105,0,1,5,5,1,4,18,,,
16704,202005,0,0,0,2,0,2,552,,,
16705,202005,0,0,3,3,1,1,1972,,,
16706,202005,0,1,4,4,1,3,173,,,
16707,202105,0,1,4,0,0,3,27,,,
16708,202105,0,0,6,2,0,0,1155,,,
16709,202005,0,1,0,2,0,3,112,,,
16710,202105,0,1,5,3,1,4,1326,,,
16711,202105,0,0,2,1,1,4,18,,,
16712,202105,2,0,3,2,1,1,806,,,
16713,202005,0,0,2,0,1,4,6,,,
16714,202105,0,1,5,3,0,3,274,,,
16715,202105,0,0,2,5,0,0,575,,,
16716,202105,0,1,4,3,1,2,6739,,,
16717,202005,0,0,1,5,1,2,426,,,
16718,201905,0,1,4,1,0,0,284,,,
16719,201905,2,0,1,1,1,0,58,,,
16720,202005,0,0,3,4,1,2,2179,,,
16721,202105,2,1,5,0,1,4,7,,,
16722,202005,0,1,5,4,1,1,681,,,
16723,202105,0,0,2,0,1,4,7,,,
16724,202105,0,1,4,0,1,1,434,,,
16725,202005,0,1,6,1,1,1,208,,,
16726,201905,0,0,6,4,1,3,474,,,
16727,202105,1,1,2,4,0,4,614,,,
16728,201905,1,1,5,1,1,4,146,,,
16729,202105,0,0,3,1,0,1,199,,,
16730,202005,1,1,6,0,1,3,5,,,
16731,202005,0,1,4,1,1,3,361,,,
16732,202105,0,0,3,3,0,0,1155,,,
16733,201905,0,0,3,1,1,3,21,,,
16734,201905,0,1,3,2,1,3,16,,,
16735,202005,0,0,6,2,1,3,851,,,
16736,202005,3,1,6,4,1,0,295,,,
16737,202005,0,0,1,2,0,0,245,,,
16738,202005,0,0,1,3,1,4,32,,,
16739,202105,0,0,6,1,0,2,576,,,
16740,202005,0,1,5,0,0,3,19,,,
16741,202105,0,0,3,3,0,3,203,,,
16742,202105,1,1,5,2,1,1,2325,,,
16743,202005,1,1,5,5,0,4,499,,,
16744,201905,0,1,4,2,1,0,6,,,
16745,201905,0,1,4,1,0,2,59,,,
16746,201905,0,1,5,0,0,4,3,,,
16747,202005,1,1,0,4,1,1,227,,,
16748,201905,1,1,2,2,1,0,139,,,
16749,202005,0,0,3,5,1,2,700,,,
16750,202005,0,1,5,2,1,4,133,,,
16751,201905,0,1,5,2,1,2,607,,,
16752,202005,0,0,1,2,1,4,100,,,
16753,202105,0,1,5,5,1,1,87,,,
16754,201905,1,0,1,3,1,3,226,,,
16755,202105,0,0,2,0,1,0,151,,,
16756,202105,0,1,4,1,0,1,984,,,
16757,201905,1,1,3,1,1,2,33,,,
16758,202005,1,0,3,1,1,0,940,,,
16759,202105,1,0,3,0,1,0,86,,,
16760,201905,0,1,3,5,0,2,224,,,
16761,202105,1,0,3,2,1,1,8402,,,
16762,201905,0,1,3,0,1,1,39,,,
16763,202005,0,0,2,4,1,0,9,,,
16764,202005,0,0,6,4,1,1,3413,,,
16765,202105,1,1,2,4,0,2,484,,,
16766,202005,3,1,0,2,0,2,1545,,,
16767,202005,0,1,5,0,1,3,25,,,
16768,201905,0,1,2,3,0,2,176,,,
16769,201905,1,1,2,4,1,2,126,,,
16770,201905,1,1,5,0,1,3,115,,,
16771,202105,3,0,2,3,1,2,2865,,,
16772,202005,1,1,6,5,1,0,84,,,
16773,201905,1,0,6,1,0,3,47,,,
16774,202105,0,1,2,3,0,2,108,,,
16775,202105,0,0,3,3,1,0,374,,,
16776,202005,0,0,2,0,1,1,373,,,
16777,201905,1,1,3,5,0,1,2308,,,
16778,201905,1,1,5,0,1,4,5,,,
16779,201905,1,0,0,4,0,0,4314,,,
16780,201905,0,1,5,3,1,1,1891,,,
16781,201905,0,0,1,5,1,0,167,,,
16782,202105,2,0,0,2,1,2,320,,,
16783,202005,0,1,4,1,1,4,43,,,
16784,202105,1,0,3,5,0,1,1158,,,
16785,202105,1,0,6,3,0,2,3219,,,
16786,201905,1,1,3,5,1,1,105,,,
16787,202105,0,0,3,4,1,4,124,,,
16788,201905,1,0,3,0,0,2,177,,,
16789,201905,1,1,3,5,0,0,1307,,,
16790,202105,0,1,2,5,1,4,58,,,
16791,201905,0,1,5,5,1,0,447,,,
16792,202005,1,0,0,1,1,1,313,,,
16793,202105,1,1,2,3,1,1,2600,,,
16794,201905,3,0,2,2,1,1,3208,,,
16795,201905,0,1,5,3,0,0,229,,,
16796,202005,3,0,1,0,0,1,1037,,,
16797,201905,0,0,3,5,0,2,1368,,,
16798,202105,1,0,0,3,0,3,1368,,,
16799,202105,0,1,4,1,1,2,1037,,,
16800,201905,0,0,6,3,1,3,590,,,
16801,201905,0,0,2,5,0,2,3619,,,
16802,201905,3,1,4,5,0,0,1148,,,
16803,202105,1,1,2,5,0,3,512,,,
16804,202005,0,0,3,2,1,3,95,,,
16805,201905,0,1,4,0,1,0,24,,,
16806,202005,1,1,0,3,1,2,191,,,
16807,201905,3,1,2,2,0,2,914,,,
16808,202105,0,0,2,3,0,0,281,,,
16809,202005,0,0,3,5,1,3,60,,,
16810,202005,1,0,6,0,1,4,9,,,
16811,201905,1,0,6,4,1,3,1447,,,
16812,202005,0,1,0,2,1,4,61,,,
16813,202005,0,0,3,3,0,4,65,,,
16814,202005,2,0,1,3,1,2,285,,,
16815,202105,0,0,0,5,1,0,9,,,
16816,202105,2,0,6,5,0,0,437,,,
16817,202005,3,1,4,3,1,3,1744,,,
16818,202005,0,1,5,2,0,1,1284,,,
16819,202105,0,0,6,3,0,4,2752,,,
16820,201905,0,1,3,3,0,1,246,,,
16821,202005,1,1,4,2,1,0,487,,,
16822,202005,0,0,0,4,1,0,261,,,
16823,201905,0,0,2,1,0,4,25,,,
16824,202005,1,1,6,4,1,0,175,,,
16825,202005,3,0,3,1,0,0,1119,,,
16826,202105,1,0,6,1,0,4,37,,,
16827,202005,0,0,2,3,0,3,1063,,,
16828,202005,0,0,3,5,0,0,429,,,
16829,202005,0,1,5,4,1,1,112,,,
16830,202105,1,0,6,5,0,4,209,,,
16831,202005,0,0,3,1,1,2,626,,,
16832,202105,0,0,0,3,1,0,181,,,
16833,201905,2,0,3,4,1,1,206,,,
16834,201905,1,0,1,1,0,3,571,,,
16835,202105,0,0,0,0,0,1,36,,,
16836,201905,1,0,6,0,0,3,78,,,
16837,201905,2,0,6,1,1,0,39,,,
16838,202105,3,0,1,3,1,4,1245,,,
16839,201905,0,0,6,3,1,1,730,,,
16840,201905,0,1,5,2,0,2,227,,,
16841,202105,3,0,1,1,0,3,3067,,,
16842,201905,0,0,3,4,0,1,28,,,
16843,202105,0,0,3,3,0,1,1443,,,
16844,201905,0,1,5,3,0,3,30,,,
16845,202105,2,0,0,0,0,4,12,,,
16846,202105,1,0,0,0,1,1,100,,,
16847,202005,1,1,0,2,1,0,40,,,
16848,202005,0,0,6,4,1,1,639,,,
16849,201905,1,0,1,1,0,1,6120,,,
16850,201905,0,0,3,2,1,2,3268,,,
16851,202105,0,0,2,4,1,3,1476,,,
16852,202005,0,1,0,3,0,3,113,,,
16853,202005,0,0,3,0,0,0,138,,,
16854,201905,1,1,4,0,0,0,766,,,
16855,202005,1,1,5,1,1,1,420,,,
16856,201905,0,1,4,4,1,1,623,,,
16857,201905,0,1,4,0,0,2,12,,,
16858,201905,2,0,1,3,0,0,378,,,
16859,202105,0,0,3,3,1,4,569,,,
16860,202005,0,1,6,5,1,1,542,,,
16861,201905,0,1,4,0,0,4,40,,,
16862,202005,0,0,6,5,1,3,417,,,
16863,202105,3,0,2,1,0,4,536,,,
16864,201905,0,0,2,4,0,1,1163,,,
16865,202105,0,1,4,2,0,2,288,,,
16866,202005,0,1,0,4,1,1,126,,,
16867,201905,0,1,2,3,1,0,217,,,
16868,202105,1,1,5,5,1,2,4453,,,
16869,202005,1,0,6,5,1,1,3740,,,
16870,202105,0,0,6,4,0,0,407,,,
16871,202105,0,0,6,4,0,0,346,,,
16872,202005,1,1,0,3,0,0,81,,,
16873,202005,1,0,6,4,0,1,3085,,,
16874,202105,0,0,1,3,1,2,3098,,,
16875,201905,1,0,1,5,1,1,545,,,
16876,201905,1,1,2,4,1,4,101,,,
16877,201905,0,0,3,2,1,3,1242,,,
16878,202105,3,1,5,1,1,2,2302,,,
16879,201905,0,0,0,0,0,3,49,,,
16880,201905,1,1,2,1,1,1,168,,,
16881,201905,0,0,2,5,0,0,463,,,
16882,201905,0,1,5,5,1,0,10,,,
16883,202005,0,0,3,5,0,4,52,,,
16884,201905,1,0,3,5,0,0,4457,,,
16885,202005,0,0,6,3,1,0,10,,,
16886,201905,3,1,4,5,1,0,501,,,
16887,202005,3,0,2,1,0,4,736,,,
16888,201905,0,0,1,0,0,2,107,,,
16889,201905,0,0,6,1,1,2,103,,,
16890,201905,1,0,0,5,1,1,3088,,,
16891,202105,0,0,6,2,0,1,2942,,,
16892,202005,1,0,2,0,0,2,150,,,
16893,202105,1,0,0,2,0,2,882,,,
16894,202105,0,0,6,4,0,2,8007,,,
16895,202005,1,1,0,0,1,3,12,,,
16896,201905,0,0,1,2,0,1,624,,,
16897,202105,0,0,2,1,0,2,685,,,
16898,202005,0,0,0,2,1,4,80,,,
16899,202005,2,0,2,1,0,3,149,,,
16900,202005,0,0,0,5,1,3,108,,,
16901,201905,0,0,2,2,1,1,848,,,
16902,202105,0,0,2,3,0,2,1197,,,
16903,201905,2,1,5,3,0,0,180,,,
16904,202005,0,0,3,1,1,1,449,,,
16905,201905,0,0,6,5,0,1,4671,,,
16906,202005,1,1,4,1,1,4,29,,,
16907,201905,0,1,2,3,0,0,12,,,
16908,202105,0,0,6,4,0,2,680,,,
16909,202105,0,1,5,0,1,4,142,,,
16910,202105,1,1,4,1,1,3,1177,,,
16911,202105,1,0,2,3,1,4,39,,,
16912,202005,2,0,1,0,0,1,124,,,
16913,202005,0,0,6,2,1,1,687,,,
16914,202005,0,0,0,0,0,2,152,,,
16915,202105,2,0,2,1,0,0,119,,,
16916,202005,0,1,5,5,0,3,73,,,
16917,202105,0,1,2,2,0,0,973,,,
16918,201905,2,1,2,3,0,1,150,,,
16919,202105,3,0,0,0,1,2,533,,,
16920,201905,0,1,4,3,1,4,36,,,
16921,201905,1,0,0,4,1,0,1814,,,
16922,202005,0,0,3,4,0,4,59,,,
16923,202105,1,0,1,1,0,4,31,,,
16924,202005,0,0,2,2,1,1,1116,,,
16925,201905,1,0,2,5,0,3,2131,,,
16926,202105,0,0,2,1,1,0,71,,,
16927,201905,2,0,6,2,0,2,430,,,
16928,202105,0,0,0,3,0,0,840,,,
16929,202105,1,0,6,2,1,2,726,,,
16930,202005,2,0,6,0,0,1,104,,,
16931,201905,1,0,3,1,1,1,462,,,
16932,202005,0,1,5,5,0,2,5368,,,
16933,201905,0,0,2,3,0,2,1049,,,
16934,202105,3,1,4,3,0,1,8339,,,
16935,202105,1,0,0,4,0,2,2280,,,
16936,202005,1,0,6,1,0,3,1438,,,
16937,202105,0,0,0,4,1,3,420,,,
16938,201905,3,0,2,3,0,1,4930,,,
16939,201905,0,0,0,1,0,2,48,,,
16940,201905,0,0,1,2,1,0,269,,,
16941,201905,1,0,6,2,0,0,5699,,,
16942,202005,0,1,6,2,0,4,15,,,
16943,201905,1,0,0,2,0,0,369,,,
16944,202005,2,0,0,0,1,1,41,,,
16945,202105,0,0,0,0,1,2,63,,,
16946,202005,0,0,0,0,1,2,180,,,
16947,202005,0,0,6,2,0,3,75,,,
16948,201905,2,0,1,3,0,4,48,,,
16949,202005,0,0,3,3,0,2,128,,,
16950,202005,1,0,1,3,0,2,10293,,,
16951,202005,0,0,1,5,0,2,203,,,
16952,202105,1,1,4,3,0,1,1042,,,
16953,202105,0,1,2,0,0,2,61,,,
16954,202005,0,1,4,0,0,0,98,,,
16955,202005,0,0,0,0,0,3,105,,,
16956,202105,0,0,3,2,1,3,1081,,,
16957,201905,1,1,4,1,0,2,131,,,
16958,202005,2,0,0,5,1,3,71,,,
16959,202105,0,0,6,3,1,2,1310,,,
16960,202005,0,0,3,1,1,3,199,,,
16961,202005,2,1,4,0,1,0,30,,,
16962,201905,1,1,4,5,1,2,3106,,,
16963,201905,0,0,3,5,0,1,145,,,
16964,202005,0,0,6,0,1,3,192,,,
16965,202005,0,0,2,3,1,4,33,,,
16966,201905,0,1,3,5,0,2,144,,,
16967,201905,0,0,0,3,0,0,719,,,
16968,202105,0,1,2,4,1,3,52,,,
16969,201905,2,0,6,0,0,0,70,,,
16970,202005,0,1,0,0,1,3,76,,,
16971,202105,0,1,5,5,0,2,144,,,
16972,201905,0,0,3,1,0,2,79,,,
16973,202105,1,1,5,0,0,0,98,,,
16974,202005,1,0,0,4,0,1,8224,,,
16975,202005,0,0,2,0,1,3,261,,,
16976,201905,0,0,1,1,1,3,449,,,
16977,202005,1,0,6,1,0,3,510,,,
16978,202105,3,1,5,2,1,0,1074,,,
16979,201905,0,0,2,2,0,3,108,,,
16980,202105,3,0,1,0,1,3,305,,,
16981,201905,0,0,2,4,1,2,451,,,
16982,201905,1,0,0,4,1,2,654,,,
16983,202105,1,0,1,5,0,2,831,,,
16984,201905,0,0,2,3,0,4,66,,,
16985,202005,0,0,0,2,0,3,571,,,
16986,201905,2,0,0,4,0,3,116,,,
16987,201905,1,0,2,4,1,0,196,,,
16988,202105,0,0,6,0,1,1,9,,,
16989,202105,0,0,3,2,0,0,723,,,
16990,202105,0,0,3,1,0,2,8007,,,
16991,202005,0,0,2,5,1,1,99,,,
16992,202005,1,1,0,5,0,0,439,,,
16993,202005,0,0,6,1,1,1,2041,,,
16994,202005,0,1,5,2,1,3,508,,,
16995,201905,0,0,6,4,0,3,385,,,
16996,202005,1,1,0,4,1,2,210,,,
16997,202105,1,0,1,5,0,1,3599,,,
16998,201905,0,1,4,1,0,0,108,,,
16999,201905,1,0,1,5,0,1,3269,,,
17000,202005,0,0,3,5,0,0,240,,,
17001,202105,0,1,4,0,1,1,121,,,
17002,201905,2,0,0,3,1,3,83,,,
17003,202105,0,0,0,5,1,4,34,,,
17004,201905,1,0,1,2,0,4,745,,,
17005,202005,0,0,2,1,0,2,246,,,
17006,201905,3,0,0,0,0,0,278,,,
17007,202105,0,0,6,3,1,4,1727,,,
17008,202105,0,0,3,4,0,2,3031,,,
17009,202005,0,0,0,5,0,0,8,,,
17010,202005,2,1,6,2,0,0,119,,,
17011,202005,0,1,5,1,1,2,622,,,
17012,201905,0,0,1,1,1,4,29,,,
17013,201905,3,0,3,3,0,0,1393,,,
17014,202105,0,0,0,3,0,3,4607,,,
17015,202105,0,0,1,0,0,0,479,,,
17016,201905,0,1,3,4,1,2,347,,,
17017,202105,1,0,1,0,0,1,643,,,
17018,201905,0,1,3,0,1,1,55,,,
17019,201905,0,0,1,4,1,3,450,,,
17020,201905,1,0,3,4,1,1,762,,,
17021,202105,0,0,0,0,1,4,47,,,
17022,201905,0,1,5,0,0,2,29,,,
17023,202105,0,0,6,0,0,1,1236,,,
17024,202005,0,0,2,0,0,1,47,,,
17025,201905,0,1,3,3,1,4,3,,,
17026,202005,0,1,0,1,1,2,543,,,
17027,201905,1,0,1,0,0,4,21,,,
17028,202005,0,1,6,5,1,0,269,,,
17029,202005,2,0,0,5,0,4,40,,,
17030,202005,0,1,6,5,1,3,22,,,
17031,202105,0,1,2,5,1,2,1001,,,
17032,202005,0,0,0,0,0,0,64,,,
17033,201905,0,1,2,4,0,3,101,,,
17034,201905,0,0,3,5,0,3,272,,,
17035,201905,0,0,1,3,1,3,543,,,
17036,202105,0,0,1,3,0,3,129,,,
17037,202005,2,0,0,1,1,0,36,,,
17038,202005,3,1,6,5,1,1,801,,,
17039,202105,0,0,2,1,1,4,68,,,
17040,202105,0,1,5,1,0,4,22,,,
17041,201905,0,0,2,4,0,4,10,,,
17042,202005,1,1,6,3,0,0,112,,,
17043,202005,0,1,5,1,0,1,197,,,
17044,201905,0,1,3,4,0,0,212,,,
17045,201905,0,1,4,1,1,2,65,,,
17046,201905,0,0,0,5,1,1,2157,,,
17047,201905,1,0,1,2,1,3,1861,,,
17048,202005,1,0,2,4,0,0,6204,,,
17049,201905,0,1,4,2,1,1,615,,,
17050,202105,0,1,4,5,0,3,621,,,
17051,201905,1,0,1,4,1,4,45,,,
17052,201905,0,0,6,3,1,2,1131,,,
17053,201905,2,1,4,2,0,1,305,,,
17054,202005,0,0,0,4,1,0,74,,,
17055,201905,3,0,3,0,0,4,41,,,
17056,201905,1,0,6,1,0,2,1270,,,
17057,202005,0,0,0,0,0,0,227,,,
17058,201905,1,0,1,4,0,4,589,,,
17059,201905,1,1,4,5,1,2,534,,,
17060,201905,1,1,5,3,1,0,1790,,,
17061,202005,0,0,0,2,1,2,1805,,,
17062,202105,0,0,6,2,0,0,2789,,,
17063,202005,0,0,6,3,1,4,104,,,
17064,202005,0,0,3,0,0,2,140,,,
17065,202005,0,1,4,3,0,0,2326,,,
17066,201905,1,1,3,3,0,1,472,,,
17067,201905,0,1,4,1,1,4,181,,,
